,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation,user_split,user_text,target,location
511,iembot_ewx,"At 12:05 PM, 4 W Catarina [Dimmit Co, TX] DEPT OF HIGHWAYS reports FLOOD #EWX https://mesonet.agron.iastate.edu/lsr/#EWX/201709271705/201709271705",2017-09-27 17:07:50+00:00,0,0,,#EWX,,iembot ewx,"iembot ewx At 12:05 PM, 4 W Catarina [Dimmit Co, TX] DEPT OF HIGHWAYS reports FLOOD #EWX https://mesonet.agron.iastate.edu/lsr/#EWX/201709271705/201709271705",0,IA
512,NWSSanAntonio,"Flash Flood Warning including Barksdale TX, Blewett TX, Cline TX until 3:00 PM CDT ",2017-09-27 17:05:43+00:00,5,1,,,,NWSSanAntonio,"NWSSanAntonio Flash Flood Warning including Barksdale TX, Blewett TX, Cline TX until 3:00 PM CDT ",0,IA
513,iembot_ewx,"At 12:01 PM, 8 NW Dilley [Frio Co, TX] DEPT OF HIGHWAYS reports FLOOD #EWX https://mesonet.agron.iastate.edu/lsr/#EWX/201709271701/201709271701",2017-09-27 17:03:16+00:00,0,0,,#EWX,,iembot ewx,"iembot ewx At 12:01 PM, 8 NW Dilley [Frio Co, TX] DEPT OF HIGHWAYS reports FLOOD #EWX https://mesonet.agron.iastate.edu/lsr/#EWX/201709271701/201709271701",0,IA
514,iembot_ewx,"At 11:14 AM, 11 ENE BIG Wells [Frio Co, TX] DEPT OF HIGHWAYS reports FLOOD #EWX https://mesonet.agron.iastate.edu/lsr/#EWX/201709271614/201709271614",2017-09-27 16:16:39+00:00,1,0,,#EWX,,iembot ewx,"iembot ewx At 11:14 AM, 11 ENE BIG Wells [Frio Co, TX] DEPT OF HIGHWAYS reports FLOOD #EWX https://mesonet.agron.iastate.edu/lsr/#EWX/201709271614/201709271614",0,IA
515,LynSire,"Hurricane Harvey, Hurricane Irma, earthquakes in Mexico, Guatemala, Peru, floods in Philippines,… https://www.instagram.com/p/BZQ62WwgxmS/",2017-09-27 15:35:04+00:00,0,0,,,,LynSire,"LynSire Hurricane Harvey, Hurricane Irma, earthquakes in Mexico, Guatemala, Peru, floods in Philippines,… https://www.instagram.com/p/BZQ62WwgxmS/",0,IA
516,TotalTrafficOKC,Flood advisory until noon in Oklahoma City #OKCtraffic http://bit.ly/10F6MbJ,2017-09-27 14:21:36+00:00,0,0,,#OKCtraffic,,TotalTrafficOKC,TotalTrafficOKC Flood advisory until noon in Oklahoma City #OKCtraffic http://bit.ly/10F6MbJ,0,IA
517,theBoBartlett,The Flood in the studio... and a couple of details @The Vendue Hotel https://www.instagram.com/p/BZi6B1onYtn/,2017-09-27 13:02:27+00:00,0,2,,,,theBoBartlett,theBoBartlett The Flood in the studio... and a couple of details @The Vendue Hotel https://www.instagram.com/p/BZi6B1onYtn/,0,IA
518,theBoBartlett,"""The Flood"" oil on linen 50x60 2017 @The Vendue Hotel https://www.instagram.com/p/BZi5xXrnXkI/",2017-09-27 13:00:09+00:00,0,1,,,,theBoBartlett,"theBoBartlett ""The Flood"" oil on linen 50x60 2017 @The Vendue Hotel https://www.instagram.com/p/BZi5xXrnXkI/",0,IA
519,iembot_oun,"At 7:18 AM, 4 W Lawton [Comanche Co, OK] BROADCAST MEDIA reports FLASH FLOOD #OUN https://mesonet.agron.iastate.edu/lsr/#OUN/201709271218/201709271218",2017-09-27 12:41:25+00:00,0,0,,#OUN,,iembot oun,"iembot oun At 7:18 AM, 4 W Lawton [Comanche Co, OK] BROADCAST MEDIA reports FLASH FLOOD #OUN https://mesonet.agron.iastate.edu/lsr/#OUN/201709271218/201709271218",0,IA
520,iembot_oun,"At 6:50 AM, 2 ESE Cache [Comanche Co, OK] BROADCAST MEDIA reports FLASH FLOOD #OUN https://mesonet.agron.iastate.edu/lsr/#OUN/201709271150/201709271150",2017-09-27 12:38:23+00:00,0,0,,#OUN,,iembot oun,"iembot oun At 6:50 AM, 2 ESE Cache [Comanche Co, OK] BROADCAST MEDIA reports FLASH FLOOD #OUN https://mesonet.agron.iastate.edu/lsr/#OUN/201709271150/201709271150",0,IA
521,USGS_TexasFlood,"#USGS07312200 - Beaver Ck nr Electra, TX is above NWS flood stage (24ft) http://waterdata.usgs.gov/tx/nwis/uv?site_no=07312200&amp;t=20170927020000",2017-09-27 07:10:46+00:00,0,0,,#USGS07312200,,USGS TexasFlood,"USGS TexasFlood #USGS07312200 - Beaver Ck nr Electra, TX is above NWS flood stage (24ft) http://waterdata.usgs.gov/tx/nwis/uv?site_no=07312200&amp;t=20170927020000",0,IA
522,iembot_crp,"At 11:30 PM, 4 E United South High S [Webb Co, TX] LAW ENFORCEMENT reports FLASH FLOOD #CRP https://mesonet.agron.iastate.edu/lsr/#CRP/201709270430/201709270430",2017-09-27 05:08:45+00:00,0,0,,#CRP,,iembot crp,"iembot crp At 11:30 PM, 4 E United South High S [Webb Co, TX] LAW ENFORCEMENT reports FLASH FLOOD #CRP https://mesonet.agron.iastate.edu/lsr/#CRP/201709270430/201709270430",0,IA
523,iembot_crp,"At 11:00 PM, Laredo [Webb Co, TX] EMERGENCY MNGR reports FLASH FLOOD #CRP https://mesonet.agron.iastate.edu/lsr/#CRP/201709270400/201709270400",2017-09-27 04:39:39+00:00,1,0,,#CRP,,iembot crp,"iembot crp At 11:00 PM, Laredo [Webb Co, TX] EMERGENCY MNGR reports FLASH FLOOD #CRP https://mesonet.agron.iastate.edu/lsr/#CRP/201709270400/201709270400",0,IA
524,iembot_crp,"At 11:28 PM, RIO Bravo [Webb Co, TX] LAW ENFORCEMENT reports FLASH FLOOD #CRP https://mesonet.agron.iastate.edu/lsr/#CRP/201709270428/201709270428",2017-09-27 04:32:17+00:00,0,0,,#CRP,,iembot crp,"iembot crp At 11:28 PM, RIO Bravo [Webb Co, TX] LAW ENFORCEMENT reports FLASH FLOOD #CRP https://mesonet.agron.iastate.edu/lsr/#CRP/201709270428/201709270428",0,IA
525,NWSElPaso,"Flash Flood Warning including Sierra County, NM until 10:30 PM MDT ",2017-09-27 01:31:40+00:00,0,0,,,,NWSElPaso,"NWSElPaso Flash Flood Warning including Sierra County, NM until 10:30 PM MDT ",0,IA
526,iembot_ewx,"At 8:00 AM, 1 NE Catarina [Dimmit Co, TX] COUNTY OFFICIAL reports FLOOD #EWX https://mesonet.agron.iastate.edu/lsr/#EWX/201709261300/201709261300",2017-09-27 00:09:25+00:00,0,0,,#EWX,,iembot ewx,"iembot ewx At 8:00 AM, 1 NE Catarina [Dimmit Co, TX] COUNTY OFFICIAL reports FLOOD #EWX https://mesonet.agron.iastate.edu/lsr/#EWX/201709261300/201709261300",0,IA
527,spotternetwork,"Spotr 11 miles NE of BIG WELLS, TX @22:09 UTC Flood&gt;-Received over 15%22 of rain (measured) since 7:30 pm Monday. Many back roads washed",2017-09-26 22:12:12+00:00,1,0,,,,spotternetwork,"spotternetwork Spotr 11 miles NE of BIG WELLS, TX @22:09 UTC Flood&gt;-Received over 15%22 of rain (measured) since 7:30 pm Monday. Many back roads washed",0,IA
528,DinoLaser,Vintage Harvey flood water for sell to highest bidder. Help us pay for new floors! Brewed in… https://www.instagram.com/p/BZhLrvAFX3Q/,2017-09-26 20:58:11+00:00,0,0,,,,DinoLaser,DinoLaser Vintage Harvey flood water for sell to highest bidder. Help us pay for new floors! Brewed in… https://www.instagram.com/p/BZhLrvAFX3Q/,0,IA
529,NWSMidland,"Flash Flood Warning including Midland TX, Odessa TX, Gardendale TX until 6:45 PM CDT ",2017-09-26 20:55:15+00:00,2,2,,,,NWSMidland,"NWSMidland Flash Flood Warning including Midland TX, Odessa TX, Gardendale TX until 6:45 PM CDT ",0,IA
530,iembot_maf,"At 2:40 PM, Midland [Midland Co, TX] NWS EMPLOYEE reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709261940/201709261940",2017-09-26 20:10:45+00:00,0,0,,#MAF,,iembot maf,"iembot maf At 2:40 PM, Midland [Midland Co, TX] NWS EMPLOYEE reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709261940/201709261940",0,IA
531,myredglasses,"Here at MRG, we are always looking for ways to help flood-stricken friends. For those who got… https://www.instagram.com/p/BZhGHkclZKs/",2017-09-26 20:09:59+00:00,1,0,,,,myredglasses,"myredglasses Here at MRG, we are always looking for ways to help flood-stricken friends. For those who got… https://www.instagram.com/p/BZhGHkclZKs/",0,IA
532,iembot_maf,"At 2:19 PM, 9 SW Midland [Midland Co, TX] FIRE DEPT/RESCUE reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709261919/201709261919",2017-09-26 19:51:06+00:00,0,0,,#MAF,,iembot maf,"iembot maf At 2:19 PM, 9 SW Midland [Midland Co, TX] FIRE DEPT/RESCUE reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709261919/201709261919",0,IA
533,iembot_maf,"At 2:09 PM, 8 SW Ackerly [Martin Co, TX] DEPT OF HIGHWAYS reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709261909/201709261909",2017-09-26 19:46:35+00:00,0,0,,#MAF,,iembot maf,"iembot maf At 2:09 PM, 8 SW Ackerly [Martin Co, TX] DEPT OF HIGHWAYS reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709261909/201709261909",0,IA
534,NWSMidland,"Flash Flood Warning including Snyder TX, Lamesa TX, Colorado City TX until 5:45 PM CDT ",2017-09-26 19:42:39+00:00,6,0,,,,NWSMidland,"NWSMidland Flash Flood Warning including Snyder TX, Lamesa TX, Colorado City TX until 5:45 PM CDT ",0,IA
535,NWSMidland,"Flash Flood Warning including Stanton TX, Spraberry TX until 5:30 PM CDT ",2017-09-26 19:35:27+00:00,5,0,,,,NWSMidland,"NWSMidland Flash Flood Warning including Stanton TX, Spraberry TX until 5:30 PM CDT ",0,IA
536,NWSMidland,"Flash Flood Warning including Goldsmith TX, Penwell TX, Douro TX until 5:00 PM CDT ",2017-09-26 18:56:26+00:00,3,1,,,,NWSMidland,"NWSMidland Flash Flood Warning including Goldsmith TX, Penwell TX, Douro TX until 5:00 PM CDT ",0,IA
537,NWSMidland,"Flash Flood Warning including Big Spring TX, Stanton TX, Sand Springs TX until 5:00 PM CDT ",2017-09-26 18:55:45+00:00,7,2,,,,NWSMidland,"NWSMidland Flash Flood Warning including Big Spring TX, Stanton TX, Sand Springs TX until 5:00 PM CDT ",0,IA
538,NWSMidland,"Flash Flood Warning including Thorntonville TX, Grandfalls TX, Notrees TX until 4:15 PM CDT ",2017-09-26 18:10:54+00:00,6,2,,,,NWSMidland,"NWSMidland Flash Flood Warning including Thorntonville TX, Grandfalls TX, Notrees TX until 4:15 PM CDT ",0,IA
539,NWSMidland,"Flash Flood Warning including Midland TX, Odessa TX, Gardendale TX until 4:00 PM CDT ",2017-09-26 18:07:31+00:00,7,7,,,,NWSMidland,"NWSMidland Flash Flood Warning including Midland TX, Odessa TX, Gardendale TX until 4:00 PM CDT ",0,IA
540,iembot_oun,"At 10:05 AM, 6 WSW Chattanooga [Tillman Co, OK] BROADCAST MEDIA reports FLASH FLOOD #OUN https://mesonet.agron.iastate.edu/lsr/#OUN/201709261505/201709261505",2017-09-26 15:34:25+00:00,0,0,,#OUN,,iembot oun,"iembot oun At 10:05 AM, 6 WSW Chattanooga [Tillman Co, OK] BROADCAST MEDIA reports FLASH FLOOD #OUN https://mesonet.agron.iastate.edu/lsr/#OUN/201709261505/201709261505",0,IA
541,SkillingsWell,What To Do When Your Water Well Is Submerged With Flood Water ,2017-09-26 15:00:59+00:00,0,0,,,,SkillingsWell,SkillingsWell What To Do When Your Water Well Is Submerged With Flood Water ,0,IA
542,iembot_ddc,"At 4:09 PM, 1 SW Medicine Lodge [Barber Co, KS] PUBLIC reports FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252109/201709252109",2017-09-26 03:58:47+00:00,0,0,,#DDC,,iembot ddc,"iembot ddc At 4:09 PM, 1 SW Medicine Lodge [Barber Co, KS] PUBLIC reports FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252109/201709252109",0,IA
543,HeathWXAlerts,"At 4:09 PM, 1 SW Medicine Lodge [Barber Co, KS] PUBLIC reports FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252109/201709252109",2017-09-26 03:58:47+00:00,0,0,,#DDC,,HeathWXAlerts,"HeathWXAlerts At 4:09 PM, 1 SW Medicine Lodge [Barber Co, KS] PUBLIC reports FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252109/201709252109",0,IA
544,iembot_maf,"At 8:39 PM, Midland [Midland Co, TX] FIRE DEPT/RESCUE reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709260139/201709260139",2017-09-26 02:07:44+00:00,0,0,,#MAF,,iembot maf,"iembot maf At 8:39 PM, Midland [Midland Co, TX] FIRE DEPT/RESCUE reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709260139/201709260139",0,IA
545,iembot_maf,"At 8:49 PM, Midland [Midland Co, TX] FIRE DEPT/RESCUE reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709260149/201709260149",2017-09-26 02:07:44+00:00,0,0,,#MAF,,iembot maf,"iembot maf At 8:49 PM, Midland [Midland Co, TX] FIRE DEPT/RESCUE reports FLASH FLOOD #MAF https://mesonet.agron.iastate.edu/lsr/#MAF/201709260149/201709260149",0,IA
546,_ClutchCity,When you gotta open your mega church for flood victims,2017-09-26 01:33:29+00:00,0,0,,,, ClutchCity, ClutchCity When you gotta open your mega church for flood victims,0,IA
547,NWSMidland,Flash Flood Warning including Midland TX until 11:30 PM CDT ,2017-09-26 01:29:51+00:00,1,0,,,,NWSMidland,NWSMidland Flash Flood Warning including Midland TX until 11:30 PM CDT ,0,IA
548,SweetMelissa_G,Today is awesome. I also won signed comics from the bucketoblood flood sale and fundraiser… https://www.instagram.com/p/BZe_8aTnPsA/,2017-09-26 00:37:07+00:00,0,1,,,,SweetMelissa G,SweetMelissa G Today is awesome. I also won signed comics from the bucketoblood flood sale and fundraiser… https://www.instagram.com/p/BZe_8aTnPsA/,0,IA
549,iembot_ict,"At 7:26 PM, 1 ESE Sylvia [Reno Co, KS] LAW ENFORCEMENT reports FLOOD #ICT https://mesonet.agron.iastate.edu/lsr/#ICT/201709260026/201709260026",2017-09-26 00:31:45+00:00,0,0,,#ICT,,iembot ict,"iembot ict At 7:26 PM, 1 ESE Sylvia [Reno Co, KS] LAW ENFORCEMENT reports FLOOD #ICT https://mesonet.agron.iastate.edu/lsr/#ICT/201709260026/201709260026",0,IA
550,HeathWXAlerts,"At 7:26 PM, 1 ESE Sylvia [Reno Co, KS] LAW ENFORCEMENT reports FLOOD #ICT https://mesonet.agron.iastate.edu/lsr/#ICT/201709260026/201709260026",2017-09-26 00:31:45+00:00,0,0,,#ICT,,HeathWXAlerts,"HeathWXAlerts At 7:26 PM, 1 ESE Sylvia [Reno Co, KS] LAW ENFORCEMENT reports FLOOD #ICT https://mesonet.agron.iastate.edu/lsr/#ICT/201709260026/201709260026",0,IA
551,iembot_abq,"At 4:30 PM, Taiban [De Baca Co, NM] NMDOT reports FLASH FLOOD #ABQ https://mesonet.agron.iastate.edu/lsr/#ABQ/201709252230/201709252230",2017-09-26 00:00:39+00:00,0,0,,#ABQ,,iembot abq,"iembot abq At 4:30 PM, Taiban [De Baca Co, NM] NMDOT reports FLASH FLOOD #ABQ https://mesonet.agron.iastate.edu/lsr/#ABQ/201709252230/201709252230",0,IA
552,iembot_abq,"At 4:08 PM, Fort Sumner [De Baca Co, NM] NMDOT reports FLASH FLOOD #ABQ https://mesonet.agron.iastate.edu/lsr/#ABQ/201709252208/201709252208",2017-09-25 23:17:26+00:00,0,0,,#ABQ,,iembot abq,"iembot abq At 4:08 PM, Fort Sumner [De Baca Co, NM] NMDOT reports FLASH FLOOD #ABQ https://mesonet.agron.iastate.edu/lsr/#ABQ/201709252208/201709252208",0,IA
553,KennyBraunPhoto,"Camp house post flood @Magnolia, Texas https://www.instagram.com/p/BZe0tlTguu7/",2017-09-25 22:59:01+00:00,0,0,,,,KennyBraunPhoto,"KennyBraunPhoto Camp house post flood @Magnolia, Texas https://www.instagram.com/p/BZe0tlTguu7/",0,IA
554,NWSAlbuquerque,"Flash Flood Warning continues for Lincoln County, NM until 6:15 PM MDT ",2017-09-25 22:25:06+00:00,0,0,,,,NWSAlbuquerque,"NWSAlbuquerque Flash Flood Warning continues for Lincoln County, NM until 6:15 PM MDT ",0,IA
555,NWSAlbuquerque,"Flash Flood Warning including Lincoln County, NM until 6:15 PM MDT ",2017-09-25 22:22:41+00:00,0,0,,,,NWSAlbuquerque,"NWSAlbuquerque Flash Flood Warning including Lincoln County, NM until 6:15 PM MDT ",0,IA
556,educaciondecr,"Flood - West Texas, United States: FLOOD (WATCH) http://dlvr.it/PqQMxx",2017-09-25 21:44:09+00:00,0,0,,,,educaciondecr,"educaciondecr Flood - West Texas, United States: FLOOD (WATCH) http://dlvr.it/PqQMxx",0,IA
557,disasteraware,"New Alert: Flood - West Texas, United States, Severity: WATCH http://snc.pdc.org/PRODUCTION/2424f063-8550-4e27-b300-74773c0f27c1/index.html",2017-09-25 21:30:57+00:00,1,1,,,,disasteraware,"disasteraware New Alert: Flood - West Texas, United States, Severity: WATCH http://snc.pdc.org/PRODUCTION/2424f063-8550-4e27-b300-74773c0f27c1/index.html",0,IA
558,iembot_ddc,"At 3:10 PM, Preston [Pratt Co, KS] PUBLIC reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252010/201709252010",2017-09-25 20:59:39+00:00,0,0,,#DDC,,iembot ddc,"iembot ddc At 3:10 PM, Preston [Pratt Co, KS] PUBLIC reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252010/201709252010",0,IA
559,HeathWXAlerts,"At 3:10 PM, Preston [Pratt Co, KS] PUBLIC reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252010/201709252010",2017-09-25 20:59:39+00:00,0,0,,#DDC,,HeathWXAlerts,"HeathWXAlerts At 3:10 PM, Preston [Pratt Co, KS] PUBLIC reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252010/201709252010",0,IA
560,iembot_ddc,"At 3:41 PM, 1 S Preston [Pratt Co, KS] PUBLIC reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252041/201709252041",2017-09-25 20:42:08+00:00,0,0,,#DDC,,iembot ddc,"iembot ddc At 3:41 PM, 1 S Preston [Pratt Co, KS] PUBLIC reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252041/201709252041",0,IA
561,HeathWXAlerts,"At 3:41 PM, 1 S Preston [Pratt Co, KS] PUBLIC reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252041/201709252041",2017-09-25 20:42:08+00:00,0,0,,#DDC,,HeathWXAlerts,"HeathWXAlerts At 3:41 PM, 1 S Preston [Pratt Co, KS] PUBLIC reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252041/201709252041",0,IA
562,NWSDodgeCity,"Flash Flood Warning including Pratt KS, Medicine Lodge KS, Preston KS until 9:30 PM CDT ",2017-09-25 20:34:58+00:00,3,0,,,,NWSDodgeCity,"NWSDodgeCity Flash Flood Warning including Pratt KS, Medicine Lodge KS, Preston KS until 9:30 PM CDT ",0,IA
563,iembot_ddc,"At 3:20 PM, 7 WSW Medicine Lodge [Barber Co, KS] LAW ENFORCEMENT reports FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252020/201709252020",2017-09-25 20:20:55+00:00,0,0,,#DDC,,iembot ddc,"iembot ddc At 3:20 PM, 7 WSW Medicine Lodge [Barber Co, KS] LAW ENFORCEMENT reports FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252020/201709252020",0,IA
564,HeathWXAlerts,"At 3:20 PM, 7 WSW Medicine Lodge [Barber Co, KS] LAW ENFORCEMENT reports FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252020/201709252020",2017-09-25 20:20:55+00:00,0,0,,#DDC,,HeathWXAlerts,"HeathWXAlerts At 3:20 PM, 7 WSW Medicine Lodge [Barber Co, KS] LAW ENFORCEMENT reports FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709252020/201709252020",0,IA
565,iembot_ddc,"At 1:38 PM, Preston [Pratt Co, KS] EMERGENCY MNGR reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709251838/201709251838",2017-09-25 18:39:57+00:00,0,0,,#DDC,,iembot ddc,"iembot ddc At 1:38 PM, Preston [Pratt Co, KS] EMERGENCY MNGR reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709251838/201709251838",0,IA
566,HeathWXAlerts,"At 1:38 PM, Preston [Pratt Co, KS] EMERGENCY MNGR reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709251838/201709251838",2017-09-25 18:39:57+00:00,0,0,,#DDC,,HeathWXAlerts,"HeathWXAlerts At 1:38 PM, Preston [Pratt Co, KS] EMERGENCY MNGR reports FLASH FLOOD #DDC https://mesonet.agron.iastate.edu/lsr/#DDC/201709251838/201709251838",0,IA
567,ggluvhair,Gonna flood your feed @Sheraton JFK Airport Hotel https://www.instagram.com/p/BZeRM6_BS7r/,2017-09-25 17:48:43+00:00,0,0,,,,ggluvhair,ggluvhair Gonna flood your feed @Sheraton JFK Airport Hotel https://www.instagram.com/p/BZeRM6_BS7r/,0,IA
568,melaniekhollis,"For some, October will bring a flood of joy as pumpkins, fall leaves, and cooler temperatures… https://www.instagram.com/p/BZeOr7gHZio/",2017-09-25 17:26:41+00:00,0,2,,,,melaniekhollis,"melaniekhollis For some, October will bring a flood of joy as pumpkins, fall leaves, and cooler temperatures… https://www.instagram.com/p/BZeOr7gHZio/",0,IA
569,JennifersPen,"Before the 2013 flood, there was a small lake in front of the chapel. A landslide washed it… https://www.instagram.com/p/BZd-FbgB-gA/",2017-09-25 15:01:41+00:00,0,1,,,,JennifersPen,"JennifersPen Before the 2013 flood, there was a small lake in front of the chapel. A landslide washed it… https://www.instagram.com/p/BZd-FbgB-gA/",0,IA
570,Global_Montreal,Families in #Pierrefonds are still living in the aftermath of the #Quebec spring floods. @… https://www.instagram.com/p/BZd93YjDFiO/,2017-09-25 14:59:46+00:00,0,0,,#Pierrefonds #Quebec,,Global Montreal,Global Montreal Families in #Pierrefonds are still living in the aftermath of the #Quebec spring floods. @… https://www.instagram.com/p/BZd93YjDFiO/,0,IA
571,LastHopeEnt,Bout to flood SU with new flyers and orange &amp; blue Last Hope shirts. Catch me up on the campus… https://www.instagram.com/p/BZdrMwaBGPg/,2017-09-25 12:16:38+00:00,0,2,,,,LastHopeEnt,LastHopeEnt Bout to flood SU with new flyers and orange &amp; blue Last Hope shirts. Catch me up on the campus… https://www.instagram.com/p/BZdrMwaBGPg/,0,IA
572,AseBoom,Before the island flood .. photo credit kingpinphotography_ #torontoisland #photography… https://www.instagram.com/p/BZcvi-Eg466/,2017-09-25 03:35:21+00:00,0,0,,#torontoisland #photography,,AseBoom,AseBoom Before the island flood .. photo credit kingpinphotography_ #torontoisland #photography… https://www.instagram.com/p/BZcvi-Eg466/,0,IA
573,jusmerae2u,The after party to the day party #td4w #detroittakeover (@Flood's Bar &amp; Grille - @floodsdetroit) https://www.swarmapp.com/c/3oNaMnQBRBD,2017-09-25 01:07:34+00:00,0,0,@FloodsDetroit,#td4w #detroittakeover,,jusmerae2u,jusmerae2u The after party to the day party #td4w #detroittakeover (@Flood's Bar &amp; Grille - @floodsdetroit) https://www.swarmapp.com/c/3oNaMnQBRBD,0,IA
574,sonyafla,Unintentional waterfront property #irma2017 #santaferiver #flood… https://www.instagram.com/p/BZcLj5ohRq-rpQaHV8sv4CdadQugHlb1YkkSLc0/,2017-09-24 22:20:58+00:00,0,0,,#irma2017 #santaferiver #flood,,sonyafla,sonyafla Unintentional waterfront property #irma2017 #santaferiver #flood… https://www.instagram.com/p/BZcLj5ohRq-rpQaHV8sv4CdadQugHlb1YkkSLc0/,0,IA
