,Date,Favorites,Geolocation,HashTags,Mentions,Retweets,Text,User,target,user_split,user_text,location
618,2019-12-22 18:47:41+00:00,0,,,,1,"Isn’t it? I love the shot of the horses coming down the street in Fremont, too. We had so many photographers capturing inspiring, heartbreaking and shocking images from the flood",eduff88,0,eduff88,"eduff88 Isn’t it? I love the shot of the horses coming down the street in Fremont, too. We had so many photographers capturing inspiring, heartbreaking and shocking images from the flood",WI
619,2019-12-22 17:48:01+00:00,0,,,,3,Fuckkkkk I didnt mean to flood the feed like that last night ,benjamonboubs,0,benjamonboubs,benjamonboubs Fuckkkkk I didnt mean to flood the feed like that last night ,WI
620,2019-12-22 17:24:16+00:00,0,,,,0,"This is true, Obama when he brought the refugees here gave them 70 million of our money to them how is that right, impeach the President that is doing his damnest to clean up Obamas mess and stop the flood of Muslims taking over they got a toe hold put in a Dem yep",garner_melinda,0,garner melinda,"garner melinda This is true, Obama when he brought the refugees here gave them 70 million of our money to them how is that right, impeach the President that is doing his damnest to clean up Obamas mess and stop the flood of Muslims taking over they got a toe hold put in a Dem yep",WI
621,2019-12-22 17:23:06+00:00,245,,,,342,This 26 yr Navy Vet couple lost all in NE floods last spring. Our vet has been in nursing home. Forced to vacate a camper they lived in. He is being cared for at VA nursing facility as she applied for voucher and got into apartment. They are starting over https://www.amazon.com/gp/registry/wishlist/1IGRSNRSKL8XI/ref=cm_wl_huc_view,codeofvets,0,codeofvets,codeofvets This 26 yr Navy Vet couple lost all in NE floods last spring. Our vet has been in nursing home. Forced to vacate a camper they lived in. He is being cared for at VA nursing facility as she applied for voucher and got into apartment. They are starting over https://www.amazon.com/gp/registry/wishlist/1IGRSNRSKL8XI/ref=cm_wl_huc_view,WI
622,2019-12-22 17:08:46+00:00,0,,,,0,Flood our minds with the Incarnation of the Word. This impeachment falls on Him. Let Him deal with it. ,JosephLouthan,0,JosephLouthan,JosephLouthan Flood our minds with the Incarnation of the Word. This impeachment falls on Him. Let Him deal with it. ,WI
623,2019-12-22 16:48:27+00:00,0,,,,1,"We got McCarver and Willie Montanez from St. Louis as compensation in the Richie Allen for Curt Flood trade, when Flood refused to report to the Phillies",ebcinpa,0,ebcinpa,"ebcinpa We got McCarver and Willie Montanez from St. Louis as compensation in the Richie Allen for Curt Flood trade, when Flood refused to report to the Phillies",WI
624,2019-12-22 16:30:02+00:00,0,,,,2,Bring the flood Jesus,_BABALEKAN,0, BABALEKAN, BABALEKAN Bring the flood Jesus,WI
625,2019-12-22 16:17:53+00:00,4,,,,11,The deluge is upon us folks. Wow this is a massive storm in size. Flood Watch is up for much of the state. Some folks along our coastline from Charleston to Myrtle Beach may receive 8-12” of rain ,MAGAWeatherman,0,MAGAWeatherman,MAGAWeatherman The deluge is upon us folks. Wow this is a massive storm in size. Flood Watch is up for much of the state. Some folks along our coastline from Charleston to Myrtle Beach may receive 8-12” of rain ,WI
626,2019-12-22 16:11:56+00:00,0,,#careerchange,,4,Tee times have turned into flood times. #careerchange – at Evinrude Centre,TurfJon,0,TurfJon,TurfJon Tee times have turned into flood times. #careerchange – at Evinrude Centre,WI
627,2019-12-22 15:47:56+00:00,3,,,@sarumhockey @HotchkissSports @NZPrepHockey @USHRhockey,20,"We are back at Milton today facing a familiar opponent for the Flood Marr championship. Puck drop is at 2:00pm against defending champion and cross-town rival, Salisbury (@sarumhockey). @HotchkissSports @NZPrepHockey @USHRhockey – at Milton Academy Ice Rink",HotchkissPuck,0,HotchkissPuck,"HotchkissPuck We are back at Milton today facing a familiar opponent for the Flood Marr championship. Puck drop is at 2:00pm against defending champion and cross-town rival, Salisbury (@sarumhockey). @HotchkissSports @NZPrepHockey @USHRhockey – at Milton Academy Ice Rink",WI
628,2019-12-22 15:47:47+00:00,0,,,@CyberPowerInfo,0,"@CyberPowerInfo if one of your units (CP1500PFCLCD) gets a gallon of water dumped on it, would you advise against using it again even if it turns on? (Would it be a fire hazard?) I’m trying to determine what I need to make an insurance claim on after a flood…",covercash,0,covercash,"covercash @CyberPowerInfo if one of your units (CP1500PFCLCD) gets a gallon of water dumped on it, would you advise against using it again even if it turns on? (Would it be a fire hazard?) I’m trying to determine what I need to make an insurance claim on after a flood…",WI
629,2019-12-22 15:40:53+00:00,0,,#Booker #Buy,,0,"Menendez, #Booker Announce Another $3M to #Buy out Flood-Prone Homes in Wayne ",redhed67,0,redhed67,"redhed67 Menendez, #Booker Announce Another $3M to #Buy out Flood-Prone Homes in Wayne ",WI
630,2019-12-22 15:32:43+00:00,0,,,,1,"We need to flood the field with voting and votes to combat this, among a set of measures to make sure it doesn't happen again. ",vinceoutlaw,0,vinceoutlaw,"vinceoutlaw We need to flood the field with voting and votes to combat this, among a set of measures to make sure it doesn't happen again. ",WI
631,2019-12-22 15:31:14+00:00,0,,,,0,"Caught the culprit who was turning on the motion detector flood light by back door. Not a raccoon or possum, but a LARGE cat stealing grease pan under the Weber.",karybeck,0,karybeck,"karybeck Caught the culprit who was turning on the motion detector flood light by back door. Not a raccoon or possum, but a LARGE cat stealing grease pan under the Weber.",WI
632,2019-12-22 15:25:54+00:00,0,,,,0,I think she thinks Fearless is her first album. I remember her stating that when I watched her reaction to it. Maybe if every Swift Stan floods her mentions she’ll do a video for her debut album.,JWAndrews11,0,JWAndrews11,JWAndrews11 I think she thinks Fearless is her first album. I remember her stating that when I watched her reaction to it. Maybe if every Swift Stan floods her mentions she’ll do a video for her debut album.,WI
633,2019-12-22 15:05:12+00:00,0,,,,2,Yeah it’s time for god to send the flood ,TrevUnknown,0,TrevUnknown,TrevUnknown Yeah it’s time for god to send the flood ,WI
634,2019-12-22 15:02:49+00:00,0,,,,3,21 year old’s are about to flood the block with juul pods like it’s crack after they change the age limit. ,austinlg103,0,austinlg103,austinlg103 21 year old’s are about to flood the block with juul pods like it’s crack after they change the age limit. ,WI
635,2019-12-22 14:58:36+00:00,0,,,,0,What group of people would survive in a world event similar to that describe in Noah flood type event?,wisemanryder,0,wisemanryder,wisemanryder What group of people would survive in a world event similar to that describe in Noah flood type event?,WI
636,2019-12-22 14:40:15+00:00,0,,,,2,"Flood the GOP with letters, emails, texts, calls! anyway you can! 65+ million of us voters said no the first time, if those same people would contact the GOP, NOW they would have to hear us",erb_kay,0,erb kay,"erb kay Flood the GOP with letters, emails, texts, calls! anyway you can! 65+ million of us voters said no the first time, if those same people would contact the GOP, NOW they would have to hear us",WI
637,2019-12-22 14:14:33+00:00,0,,,,0,"So if you get money that damaged in a flood, fire or some other odd way you can be reimbursed by this government place called the mutilated currency division",DimplesTheBBW,0,DimplesTheBBW,"DimplesTheBBW So if you get money that damaged in a flood, fire or some other odd way you can be reimbursed by this government place called the mutilated currency division",WI
638,2019-12-22 14:10:40+00:00,3,,,@SalArmyEDS @SalArmyEmpire,6,"After the unspeakable, we speak hope! For over 1,000 families impacted by the Halloween Floods, this is what hope looked like Saturday as our officers and volunteers distributed food and gifts to ensure every survivor could celebrate Christmas @SalArmyEDS @SalArmyEmpire",MSchwartzEDS,0,MSchwartzEDS,"MSchwartzEDS After the unspeakable, we speak hope! For over 1,000 families impacted by the Halloween Floods, this is what hope looked like Saturday as our officers and volunteers distributed food and gifts to ensure every survivor could celebrate Christmas @SalArmyEDS @SalArmyEmpire",WI
639,2019-12-22 14:05:54+00:00,0,,,,0,Flood gates are open. ,leo_mastoras,0,leo mastoras,leo mastoras Flood gates are open. ,WI
640,2019-12-22 13:53:20+00:00,0,,,,1,We are lucky to have a full IMAX screen in Nashville. It flooded in 2010 during the major flood. It reopened (with the mall) in 2011. I watched all 3 Kelvin movies and the new Skywalker saga Star Wars movies on that screen. Tix are kinda high so it has to be special.,zoidberg95,0,zoidberg95,zoidberg95 We are lucky to have a full IMAX screen in Nashville. It flooded in 2010 during the major flood. It reopened (with the mall) in 2011. I watched all 3 Kelvin movies and the new Skywalker saga Star Wars movies on that screen. Tix are kinda high so it has to be special.,WI
641,2019-12-22 13:52:32+00:00,0,,,,0,Isn't that just the right sort of thing to have in a flood area? Grazing is a typical use.,ChrisDudley85,0,ChrisDudley85,ChrisDudley85 Isn't that just the right sort of thing to have in a flood area? Grazing is a typical use.,WI
642,2019-12-22 13:25:01+00:00,0,,#williesimmons,,4,"Please read this thread. If you’re moved like I am- let’s flood Willie with cards of good cheer. It’s the least we can do #williesimmons Inmate Mailing Address: Willie Junior Simmons, 00112862 Holman Correctional Facility Holman 3700 A-57 Atmore, AL 36503-3700",Jesshendy,0,Jesshendy,"Jesshendy Please read this thread. If you’re moved like I am- let’s flood Willie with cards of good cheer. It’s the least we can do #williesimmons Inmate Mailing Address: Willie Junior Simmons, 00112862 Holman Correctional Facility Holman 3700 A-57 Atmore, AL 36503-3700",WI
643,2019-12-22 12:54:34+00:00,1,,#linkinbio #newvideo #TooBusyWinning #FLOOD #FOE #SOLID #houston #wshh,,1,"Who y’all wanna hear me work with #2020 @em #linkinbio #newvideo #TooBusyWinning #FLOOD #FOE #SOLID #houston #wshh @Houston, Texas https://www.instagram.com/p/B6YBhsEg6JD/?igshid=npah2832z99v",TBWSirSpitta,0,TBWSirSpitta,"TBWSirSpitta Who y’all wanna hear me work with #2020 @em #linkinbio #newvideo #TooBusyWinning #FLOOD #FOE #SOLID #houston #wshh @Houston, Texas https://www.instagram.com/p/B6YBhsEg6JD/?igshid=npah2832z99v",WI
644,2019-12-22 12:11:31+00:00,0,,#31DaysofPeace,,0,"Day #22 #31DaysofPeace The Lord sat enthroned at the Flood, And the Lord sits as King forever. The Lord will give strength to His people; The Lord will bless His people with… https://www.instagram.com/p/B6X83OfpSNP0aO_MYC4Ob01p2cgF5Ynb2211es0/?igshid=ojfzt6m49hwn",IamMinaLove,0,IamMinaLove,"IamMinaLove Day #22 #31DaysofPeace The Lord sat enthroned at the Flood, And the Lord sits as King forever. The Lord will give strength to His people; The Lord will bless His people with… https://www.instagram.com/p/B6X83OfpSNP0aO_MYC4Ob01p2cgF5Ynb2211es0/?igshid=ojfzt6m49hwn",WI
645,2019-12-22 11:22:14+00:00,1,,,@GGYOUNGBOY,3,Man drop this shit RN so I can flood the tl w/videos I already know this lil part though @GGYOUNGBOY,Only1_tericaa,0,Only1 tericaa,Only1 tericaa Man drop this shit RN so I can flood the tl w/videos I already know this lil part though @GGYOUNGBOY,WI
646,2019-12-22 10:52:03+00:00,0,,#Manhattan,,25,Im ready to smoke a blunt and flood sum guts #Manhattan,freakylilchito1,0,freakylilchito1,freakylilchito1 Im ready to smoke a blunt and flood sum guts #Manhattan,WI
647,2019-12-22 08:59:28+00:00,0,,,,2,Time to go flood my mouth again ,Lanyard__,0,Lanyard  ,Lanyard   Time to go flood my mouth again ,WI
648,2019-12-22 08:58:15+00:00,0,,,,0,FLOOD ,_dopeMUNY,0, dopeMUNY, dopeMUNY FLOOD ,WI
649,2019-12-22 08:46:55+00:00,1,,,,0,"Been there, done that. Circa 2011-2013. Floods was a fool. ",TimelineTsunami,0,TimelineTsunami,"TimelineTsunami Been there, done that. Circa 2011-2013. Floods was a fool. ",WI
650,2019-12-22 07:42:43+00:00,4,,,,1,Grown ass women begging to being fucked by Dababy and AsapRocky and grown niggas judging their dicks??? God can send the flood now,twerk4cam,0,twerk4cam,twerk4cam Grown ass women begging to being fucked by Dababy and AsapRocky and grown niggas judging their dicks??? God can send the flood now,WI
651,2019-12-22 07:13:43+00:00,0,,,,0,"A job is a job! The planet is convulsing! Hurricanes, tornadoes, floods, droughts are symptoms!",nursevictoria11,0,nursevictoria11,"nursevictoria11 A job is a job! The planet is convulsing! Hurricanes, tornadoes, floods, droughts are symptoms!",WI
652,2019-12-22 06:45:20+00:00,0,,,,2,Matthew... log off...,NorthstarAlex,0,NorthstarAlex,NorthstarAlex Matthew... log off...,WI
653,2019-12-22 06:18:22+00:00,1,,,,0,God please send the flood. ,XxskyroeXx,0,XxskyroeXx,XxskyroeXx God please send the flood. ,WI
654,2019-12-22 05:58:24+00:00,0,,,,0,Yeah god can send the flood now ,twerk4cam,0,twerk4cam,twerk4cam Yeah god can send the flood now ,WI
655,2019-12-22 05:55:19+00:00,0,,,,3,Not in the flash flood warning.. ,Melessieee,0,Melessieee,Melessieee Not in the flash flood warning.. ,WI
656,2019-12-22 05:30:55+00:00,1,,,,3,"Lk, 17 v 26- 27 just as the day of Noah, ppl were drinking , n eating, being given in marriage, up to the day Noah entered the ark, then the flood came n destroyed them all. Obedience is better than sacrifice n to hearken is better than the fat of Rams, Sam,15:22.",badekale20,0,badekale20,"badekale20 Lk, 17 v 26- 27 just as the day of Noah, ppl were drinking , n eating, being given in marriage, up to the day Noah entered the ark, then the flood came n destroyed them all. Obedience is better than sacrifice n to hearken is better than the fat of Rams, Sam,15:22.",WI
657,2019-12-22 05:30:22+00:00,0,,,,1,“Episode 8 was a great film.” Nick you’re opening the flood gate.,Jonathan_Skee,0,Jonathan Skee,Jonathan Skee “Episode 8 was a great film.” Nick you’re opening the flood gate.,WI
658,2019-12-22 05:07:37+00:00,0,,,,4,9 days left in the year and y’all just wanted to flood the TL with a buncha dicks huh ,iamjeiru,0,iamjeiru,iamjeiru 9 days left in the year and y’all just wanted to flood the TL with a buncha dicks huh ,WI
659,2019-12-22 04:59:56+00:00,0,,,,0,Look at all the disaster happening around the globe. Stop using witch Craft and voudo. Any type of magic is not good. That is why all The Fire Floods. National disaster are Right Now happening..,JasonMontague19,0,JasonMontague19,JasonMontague19 Look at all the disaster happening around the globe. Stop using witch Craft and voudo. Any type of magic is not good. That is why all The Fire Floods. National disaster are Right Now happening..,WI
660,2019-12-22 04:58:44+00:00,0,,,@EffinOfficial,4,Flood @EffinOfficial – at Hammerstein Ballroom,shantymane,0,shantymane,shantymane Flood @EffinOfficial – at Hammerstein Ballroom,WI
661,2019-12-22 04:43:49+00:00,0,,#actoradvocateandyarias,,1,Hey LA flood I’m coming home for a week! I’m itching to get on stage and make people laugh! If you have an open sad and want to sexy funny sassy boy on wheels let me know!! XXOXO #actoradvocateandyarias… https://www.instagram.com/p/B6XJoEzpKVX/?igshid=4pviqeqf139j,andyzwheelz,0,andyzwheelz,andyzwheelz Hey LA flood I’m coming home for a week! I’m itching to get on stage and make people laugh! If you have an open sad and want to sexy funny sassy boy on wheels let me know!! XXOXO #actoradvocateandyarias… https://www.instagram.com/p/B6XJoEzpKVX/?igshid=4pviqeqf139j,WI
